Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
189	5	1	dev=net(1)	InData	0	0	0	0
189	5	1	dev=net(1)	OutData	111.097	115.763	110	114.619
189	5	1	dev=net(1)	DropData	0	0	0	0
189	5	1	dev=net(1)	InSatisfiedInterests	111.097	0	110	0
189	5	1	dev=net(1)	InTimedOutInterests	0	0	0	0
189	5	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
189	5	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
189	5	-1	all	SatisfiedInterests	111.097	0	110	0
189	5	-1	all	TimedOutInterests	0	0	0	0
189	6	0	dev=net(0)	InInterests	110.611	3.99668	109	3.93848
189	6	0	dev=net(0)	OutInterests	0	0	0	0
189	6	0	dev=net(0)	DropInterests	0	0	0	0
189	6	0	dev=net(0)	InNacks	0	0	0	0
189	6	0	dev=net(0)	OutNacks	0	0	0	0
189	6	0	dev=net(0)	DropNacks	0	0	0	0
189	6	0	dev=net(0)	InData	0	0	0	0
189	6	0	dev=net(0)	OutData	0	0	0	0
189	6	0	dev=net(0)	DropData	0	0	0	0
189	6	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
189	6	0	dev=net(0)	InTimedOutInterests	101.272	0	99	0
189	6	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
189	6	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
189	6	1	dev=net(1)	InInterests	0	0	0	0
189	6	1	dev=net(1)	OutInterests	110.611	3.99668	109	3.93848
189	6	1	dev=net(1)	DropInterests	0	0	0	0
189	6	1	dev=net(1)	InNacks	0	0	0	0
189	6	1	dev=net(1)	OutNacks	0	0	0	0
189	6	1	dev=net(1)	DropNacks	0	0	0	0
189	6	1	dev=net(1)	InData	0	0	0	0
189	6	1	dev=net(1)	OutData	0	0	0	0
189	6	1	dev=net(1)	DropData	0	0	0	0
189	6	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
189	6	1	dev=net(1)	InTimedOutInterests	0	0	0	0
189	6	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
189	6	1	dev=net(1)	OutTimedOutInterests	101.272	0	99	0
189	6	-1	all	SatisfiedInterests	0	0	0	0
189	6	-1	all	TimedOutInterests	101.272	0	99	0
189	7	0	dev=net(0)	InInterests	9.77315e-48	3.53131e-49	0	0
189	7	0	dev=net(0)	OutInterests	0	0	0	0
189	7	0	dev=net(0)	DropInterests	0	0	0	0
189	7	0	dev=net(0)	InNacks	0	0	0	0
189	7	0	dev=net(0)	OutNacks	0	0	0	0
189	7	0	dev=net(0)	DropNacks	0	0	0	0
189	7	0	dev=net(0)	InData	0	0	0	0
189	7	0	dev=net(0)	OutData	9.77315e-48	1.01835e-47	0	0
189	7	0	dev=net(0)	DropData	0	0	0	0
189	7	0	dev=net(0)	InSatisfiedInterests	9.77315e-48	0	0	0
189	7	0	dev=net(0)	InTimedOutInterests	0	0	0	0
189	7	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
189	7	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
189	7	1	dev=net(1)	InInterests	110.611	3.99668	109	3.93848
189	7	1	dev=net(1)	OutInterests	0	0	0	0
189	7	1	dev=net(1)	DropInterests	0	0	0	0
189	7	1	dev=net(1)	InNacks	0	0	0	0
189	7	1	dev=net(1)	OutNacks	0	0	0	0
189	7	1	dev=net(1)	DropNacks	0	0	0	0
189	7	1	dev=net(1)	InData	0	0	0	0
189	7	1	dev=net(1)	OutData	110.611	115.256	109	113.577
189	7	1	dev=net(1)	DropData	0	0	0	0
189	7	1	dev=net(1)	InSatisfiedInterests	110.611	0	109	0
189	7	1	dev=net(1)	InTimedOutInterests	0	0	0	0
189	7	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
189	7	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
189	7	2	dev=local(2)	InInterests	0	0	0	0
189	7	2	dev=local(2)	OutInterests	110.611	3.99668	109	3.93848
189	7	2	dev=local(2)	DropInterests	0	0	0	0
189	7	2	dev=local(2)	InNacks	0	0	0	0
189	7	2	dev=local(2)	OutNacks	0	0	0	0
189	7	2	dev=local(2)	DropNacks	0	0	0	0
189	7	2	dev=local(2)	InData	110.611	0	109	0
189	7	2	dev=local(2)	OutData	0	0	0	0
189	7	2	dev=local(2)	DropData	0	0	0	0
189	7	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
189	7	2	dev=local(2)	InTimedOutInterests	0	0	0	0
189	7	2	dev=local(2)	OutSatisfiedInterests	110.611	0	109	0
189	7	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
189	7	-1	all	SatisfiedInterests	110.611	0	109	0
189	7	-1	all	TimedOutInterests	0	0	0	0
190	0	0	dev=net(0)	InInterests	0	0	0	0
190	0	0	dev=net(0)	OutInterests	146.167	5.28141	146	5.27539
190	0	0	dev=net(0)	DropInterests	0	0	0	0
190	0	0	dev=net(0)	InNacks	0	0	0	0
190	0	0	dev=net(0)	OutNacks	0	0	0	0
190	0	0	dev=net(0)	DropNacks	0	0	0	0
190	0	0	dev=net(0)	InData	74.1187	77.2311	74	77.1074
190	0	0	dev=net(0)	OutData	0	0	0	0
190	0	0	dev=net(0)	DropData	74.1187	77.2311	74	77.1074
190	0	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
190	0	0	dev=net(0)	InTimedOutInterests	0	0	0	0
190	0	0	dev=net(0)	OutSatisfiedInterests	3.9394e-46	0	0	0
190	0	0	dev=net(0)	OutTimedOutInterests	146.167	0	146	0
190	0	1	dev=local(1)	InInterests	146.167	0	146	0
190	0	1	dev=local(1)	OutInterests	0	0	0	0
190	0	1	dev=local(1)	DropInterests	0	0	0	0
190	0	1	dev=local(1)	InNacks	0	0	0	0
190	0	1	dev=local(1)	OutNacks	0	0	0	0
190	0	1	dev=local(1)	DropNacks	0	0	0	0
190	0	1	dev=local(1)	InData	0	0	0	0
190	0	1	dev=local(1)	OutData	3.9394e-46	4.10482e-46	0	0
190	0	1	dev=local(1)	DropData	0	0	0	0
190	0	1	dev=local(1)	InSatisfiedInterests	3.9394e-46	0	0	0
190	0	1	dev=local(1)	InTimedOutInterests	146.167	0	146	0
190	0	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
190	0	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
190	0	-1	all	SatisfiedInterests	3.9394e-46	0	0	0
190	0	-1	all	TimedOutInterests	146.167	0	146	0
190	1	0	dev=net(0)	InInterests	8.38563e-98	3.02997e-99	0	0
190	1	0	dev=net(0)	OutInterests	1.95161e-48	7.0517e-50	0	0
190	1	0	dev=net(0)	DropInterests	0	0	0	0
190	1	0	dev=net(0)	InNacks	0	0	0	0
190	1	0	dev=net(0)	OutNacks	0	0	0	0
190	1	0	dev=net(0)	DropNacks	0	0	0	0
190	1	0	dev=net(0)	InData	0	0	0	0
190	1	0	dev=net(0)	OutData	8.39306e-98	8.7455e-98	0	0
190	1	0	dev=net(0)	DropData	0	0	0	0
190	1	0	dev=net(0)	InSatisfiedInterests	8.39306e-98	0	0	0
190	1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
190	1	0	dev=net(0)	OutSatisfiedInterests	1.96982e-48	0	0	0
190	1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
190	1	1	dev=net(1)	InInterests	1.95161e-48	7.0517e-50	0	0
190	1	1	dev=net(1)	OutInterests	8.38563e-98	3.02997e-99	0	0
190	1	1	dev=net(1)	DropInterests	0	0	0	0
190	1	1	dev=net(1)	InNacks	0	0	0	0
190	1	1	dev=net(1)	OutNacks	0	0	0	0
190	1	1	dev=net(1)	DropNacks	0	0	0	0
190	1	1	dev=net(1)	InData	0	0	0	0
190	1	1	dev=net(1)	OutData	1.96982e-48	2.05254e-48	0	0
190	1	1	dev=net(1)	DropData	0	0	0	0
190	1	1	dev=net(1)	InSatisfiedInterests	1.96982e-48	0	0	0
190	1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
190	1	1	dev=net(1)	OutSatisfiedInterests	8.39306e-98	0	0	0
190	1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
190	1	2	dev=net(2)	InInterests	0	0	0	0
190	1	2	dev=net(2)	OutInterests	1.95161e-48	7.0517e-50	0	0
190	1	2	dev=net(2)	DropInterests	0	0	0	0
190	1	2	dev=net(2)	InNacks	0	0	0	0
190	1	2	dev=net(2)	OutNacks	0	0	0	0
190	1	2	dev=net(2)	DropNacks	0	0	0	0
190	1	2	dev=net(2)	InData	1.96982e-48	2.05254e-48	0	0
190	1	2	dev=net(2)	OutData	0	0	0	0
190	1	2	dev=net(2)	DropData	0	0	0	0
190	1	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
190	1	2	dev=net(2)	InTimedOutInterests	0	0	0	0
190	1	2	dev=net(2)	OutSatisfiedInterests	1.96982e-48	0	0	0
190	1	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
190	1	-1	all	SatisfiedInterests	1.96982e-48	0	0	0
190	1	-1	all	TimedOutInterests	0	0	0	0
190	2	0	dev=net(0)	InInterests	119.702	4.32516	122	4.4082
190	2	0	dev=net(0)	OutInterests	0	0	0	0
190	2	0	dev=net(0)	DropInterests	0	0	0	0
190	2	0	dev=net(0)	InNacks	0	0	0	0
190	2	0	dev=net(0)	OutNacks	0	0	0	0
190	2	0	dev=net(0)	DropNacks	0	0	0	0
190	2	0	dev=net(0)	InData	0	0	0	0
190	2	0	dev=net(0)	OutData	121.389	126.486	124	129.207
190	2	0	dev=net(0)	DropData	0	0	0	0
190	2	0	dev=net(0)	InSatisfiedInterests	121.389	0	124	0
190	2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
190	2	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
190	2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
190	2	1	dev=net(1)	InInterests	0	0	0	0
190	2	1	dev=net(1)	OutInterests	119.702	4.32516	122	4.4082
190	2	1	dev=net(1)	DropInterests	0	0	0	0
190	2	1	dev=net(1)	InNacks	0	0	0	0
190	2	1	dev=net(1)	OutNacks	0	0	0	0
190	2	1	dev=net(1)	DropNacks	0	0	0	0
190	2	1	dev=net(1)	InData	0	0	0	0
190	2	1	dev=net(1)	OutData	0	0	0	0
190	2	1	dev=net(1)	DropData	0	0	0	0
190	2	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
190	2	1	dev=net(1)	InTimedOutInterests	0	0	0	0
190	2	1	dev=net(1)	OutSatisfiedInterests	121.389	0	124	0
190	2	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
190	2	2	dev=net(2)	InInterests	0	0	0	0
190	2	2	dev=net(2)	OutInterests	119.702	4.32516	122	4.4082
190	2	2	dev=net(2)	DropInterests	0	0	0	0
190	2	2	dev=net(2)	InNacks	0	0	0	0
190	2	2	dev=net(2)	OutNacks	0	0	0	0
190	2	2	dev=net(2)	DropNacks	0	0	0	0
190	2	2	dev=net(2)	InData	121.389	126.486	124	129.207
190	2	2	dev=net(2)	OutData	0	0	0	0
190	2	2	dev=net(2)	DropData	0	0	0	0
190	2	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
190	2	2	dev=net(2)	InTimedOutInterests	0	0	0	0
190	2	2	dev=net(2)	OutSatisfiedInterests	121.389	0	124	0
190	2	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
190	2	-1	all	SatisfiedInterests	121.389	0	124	0
190	2	-1	all	TimedOutInterests	0	0	0	0
190	3	0	dev=net(0)	InInterests	1.95463e-48	7.06263e-50	0	0
190	3	0	dev=net(0)	OutInterests	8.38563e-98	3.02996e-99	0	0
190	3	0	dev=net(0)	DropInterests	0	0	0	0
190	3	0	dev=net(0)	InNacks	0	0	0	0
190	3	0	dev=net(0)	OutNacks	0	0	0	0
190	3	0	dev=net(0)	DropNacks	0	0	0	0
190	3	0	dev=net(0)	InData	8.43616e-98	8.79041e-98	0	0
190	3	0	dev=net(0)	OutData	0	0	0	0
190	3	0	dev=net(0)	DropData	0	0	0	0
190	3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
190	3	0	dev=net(0)	InTimedOutInterests	4.88658e-47	0	0	0
190	3	0	dev=net(0)	OutSatisfiedInterests	8.43616e-98	0	0	0
190	3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
190	3	1	dev=net(1)	InInterests	8.3857e-98	3.02999e-99	0	0
190	3	1	dev=net(1)	OutInterests	1.95463e-48	7.06263e-50	0	0
190	3	1	dev=net(1)	DropInterests	0	0	0	0
190	3	1	dev=net(1)	InNacks	0	0	0	0
190	3	1	dev=net(1)	OutNacks	0	0	0	0
190	3	1	dev=net(1)	DropNacks	0	0	0	0
190	3	1	dev=net(1)	InData	0	0	0	0
190	3	1	dev=net(1)	OutData	8.43623e-98	8.79049e-98	0	0
190	3	1	dev=net(1)	DropData	0	0	0	0
190	3	1	dev=net(1)	InSatisfiedInterests	8.43623e-98	0	0	0
190	3	1	dev=net(1)	InTimedOutInterests	0	0	0	0
190	3	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
190	3	1	dev=net(1)	OutTimedOutInterests	4.88658e-47	0	0	0
190	3	-1	all	SatisfiedInterests	8.43623e-98	0	0	0
190	3	-1	all	TimedOutInterests	4.88658e-47	0	0	0
190	4	0	dev=net(0)	InInterests	8.39277e-98	3.03254e-99	0	0
190	4	0	dev=net(0)	OutInterests	1.95136e-48	7.05082e-50	0	0
190	4	0	dev=net(0)	DropInterests	0	0	0	0
190	4	0	dev=net(0)	InNacks	0	0	0	0
190	4	0	dev=net(0)	OutNacks	0	0	0	0
190	4	0	dev=net(0)	DropNacks	0	0	0	0
190	4	0	dev=net(0)	InData	1.98796e-48	2.07144e-48	0	0
190	4	0	dev=net(0)	OutData	0	0	0	0
190	4	0	dev=net(0)	DropData	0	0	0	0
190	4	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
190	4	0	dev=net(0)	InTimedOutInterests	2.09819e-96	0	0	0
190	4	0	dev=net(0)	OutSatisfiedInterests	1.98796e-48	0	0	0
190	4	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
190	4	1	dev=net(1)	InInterests	1.95136e-48	7.05082e-50	0	0
190	4	1	dev=net(1)	OutInterests	8.39277e-98	3.03254e-99	0	0
190	4	1	dev=net(1)	DropInterests	0	0	0	0
190	4	1	dev=net(1)	InNacks	0	0	0	0
190	4	1	dev=net(1)	OutNacks	0	0	0	0
190	4	1	dev=net(1)	DropNacks	0	0	0	0
190	4	1	dev=net(1)	InData	0	0	0	0
190	4	1	dev=net(1)	OutData	1.98796e-48	2.07144e-48	0	0
190	4	1	dev=net(1)	DropData	0	0	0	0
190	4	1	dev=net(1)	InSatisfiedInterests	1.98796e-48	0	0	0
190	4	1	dev=net(1)	InTimedOutInterests	0	0	0	0
190	4	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
190	4	1	dev=net(1)	OutTimedOutInterests	2.09819e-96	0	0	0
190	4	-1	all	SatisfiedInterests	1.98796e-48	0	0	0
190	4	-1	all	TimedOutInterests	2.09819e-96	0	0	0
190	5	0	dev=net(0)	InInterests	0	0	0	0
190	5	0	dev=net(0)	OutInterests	117.013	4.22802	118	4.26367
190	5	0	dev=net(0)	DropInterests	0	0	0	0
190	5	0	dev=net(0)	InNacks	0	0	0	0
190	5	0	dev=net(0)	OutNacks	0	0	0	0
190	5	0	dev=net(0)	DropNacks	0	0	0	0
190	5	0	dev=net(0)	InData	117.419	122.35	119	123.997
190	5	0	dev=net(0)	OutData	0	0	0	0
190	5	0	dev=net(0)	DropData	0	0	0	0
190	5	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
190	5	0	dev=net(0)	InTimedOutInterests	0	0	0	0
190	5	0	dev=net(0)	OutSatisfiedInterests	117.419	0	119	0
190	5	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
190	5	1	dev=net(1)	InInterests	117.013	4.22802	118	4.26367
190	5	1	dev=net(1)	OutInterests	0	0	0	0
190	5	1	dev=net(1)	DropInterests	0	0	0	0
190	5	1	dev=net(1)	InNacks	0	0	0	0
190	5	1	dev=net(1)	OutNacks	0	0	0	0
190	5	1	dev=net(1)	DropNacks	0	0	0	0
190	5	1	dev=net(1)	InData	0	0	0	0
190	5	1	dev=net(1)	OutData	117.419	122.35	119	123.997
190	5	1	dev=net(1)	DropData	0	0	0	0
190	5	1	dev=net(1)	InSatisfiedInterests	117.419	0	119	0
190	5	1	dev=net(1)	InTimedOutInterests	0	0	0	0
190	5	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
190	5	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
190	5	-1	all	SatisfiedInterests	117.419	0	119	0
190	5	-1	all	TimedOutInterests	0	0	0	0
190	6	0	dev=net(0)	InInterests	119.722	4.3259	122	4.4082
190	6	0	dev=net(0)	OutInterests	0	0	0	0
190	6	0	dev=net(0)	DropInterests	0	0	0	0
190	6	0	dev=net(0)	InNacks	0	0	0	0
190	6	0	dev=net(0)	OutNacks	0	0	0	0
190	6	0	dev=net(0)	DropNacks	0	0	0	0
190	6	0	dev=net(0)	InData	0	0	0	0
190	6	0	dev=net(0)	OutData	0	0	0	0
190	6	0	dev=net(0)	DropData	0	0	0	0
190	6	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
190	6	0	dev=net(0)	InTimedOutInterests	117.054	0	121	0
190	6	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
190	6	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
190	6	1	dev=net(1)	InInterests	0	0	0	0
190	6	1	dev=net(1)	OutInterests	119.722	4.3259	122	4.4082
190	6	1	dev=net(1)	DropInterests	0	0	0	0
190	6	1	dev=net(1)	InNacks	0	0	0	0
190	6	1	dev=net(1)	OutNacks	0	0	0	0
190	6	1	dev=net(1)	DropNacks	0	0	0	0
190	6	1	dev=net(1)	InData	0	0	0	0
190	6	1	dev=net(1)	OutData	0	0	0	0
190	6	1	dev=net(1)	DropData	0	0	0	0
190	6	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
190	6	1	dev=net(1)	InTimedOutInterests	0	0	0	0
190	6	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
190	6	1	dev=net(1)	OutTimedOutInterests	117.054	0	121	0
190	6	-1	all	SatisfiedInterests	0	0	0	0
190	6	-1	all	TimedOutInterests	117.054	0	121	0
190	7	0	dev=net(0)	InInterests	1.95463e-48	7.06263e-50	0	0
190	7	0	dev=net(0)	OutInterests	0	0	0	0
190	7	0	dev=net(0)	DropInterests	0	0	0	0
190	7	0	dev=net(0)	InNacks	0	0	0	0
190	7	0	dev=net(0)	OutNacks	0	0	0	0
190	7	0	dev=net(0)	DropNacks	0	0	0	0
190	7	0	dev=net(0)	InData	0	0	0	0
190	7	0	dev=net(0)	OutData	1.95463e-48	2.03671e-48	0	0
190	7	0	dev=net(0)	DropData	0	0	0	0
190	7	0	dev=net(0)	InSatisfiedInterests	1.95463e-48	0	0	0
190	7	0	dev=net(0)	InTimedOutInterests	0	0	0	0
190	7	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
190	7	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
190	7	1	dev=net(1)	InInterests	119.722	4.3259	122	4.4082
190	7	1	dev=net(1)	OutInterests	0	0	0	0
190	7	1	dev=net(1)	DropInterests	0	0	0	0
190	7	1	dev=net(1)	InNacks	0	0	0	0
190	7	1	dev=net(1)	OutNacks	0	0	0	0
190	7	1	dev=net(1)	DropNacks	0	0	0	0
190	7	1	dev=net(1)	InData	0	0	0	0
190	7	1	dev=net(1)	OutData	119.722	124.75	122	127.123
190	7	1	dev=net(1)	DropData	0	0	0	0
190	7	1	dev=net(1)	InSatisfiedInterests	119.722	0	122	0
190	7	1	dev=net(1)	InTimedOutInterests	0	0	0	0
190	7	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
190	7	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
190	7	2	dev=local(2)	InInterests	0	0	0	0
190	7	2	dev=local(2)	OutInterests	119.722	4.3259	122	4.4082
190	7	2	dev=local(2)	DropInterests	0	0	0	0
190	7	2	dev=local(2)	InNacks	0	0	0	0
190	7	2	dev=local(2)	OutNacks	0	0	0	0
190	7	2	dev=local(2)	DropNacks	0	0	0	0
190	7	2	dev=local(2)	InData	119.722	0	122	0
190	7	2	dev=local(2)	OutData	0	0	0	0
190	7	2	dev=local(2)	DropData	0	0	0	0
190	7	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
190	7	2	dev=local(2)	InTimedOutInterests	0	0	0	0
190	7	2	dev=local(2)	OutSatisfiedInterests	119.722	0	122	0
190	7	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
190	7	-1	all	SatisfiedInterests	119.722	0	122	0
190	7	-1	all	TimedOutInterests	0	0	0	0
191	0	0	dev=net(0)	InInterests	0	0	0	0
191	0	0	dev=net(0)	OutInterests	146.833	5.3055	147	5.31152
191	0	0	dev=net(0)	DropInterests	0	0	0	0
191	0	0	dev=net(0)	InNacks	0	0	0	0
191	0	0	dev=net(0)	OutNacks	0	0	0	0
191	0	0	dev=net(0)	DropNacks	0	0	0	0
191	0	0	dev=net(0)	InData	81.2237	84.6345	83	86.4854
191	0	0	dev=net(0)	OutData	0	0	0	0
191	0	0	dev=net(0)	DropData	81.2237	84.6345	83	86.4854
191	0	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
191	0	0	dev=net(0)	InTimedOutInterests	0	0	0	0
191	0	0	dev=net(0)	OutSatisfiedInterests	7.8788e-47	0	0	0
191	0	0	dev=net(0)	OutTimedOutInterests	146.833	0	147	0
191	0	1	dev=local(1)	InInterests	146.833	0	147	0
191	0	1	dev=local(1)	OutInterests	0	0	0	0
191	0	1	dev=local(1)	DropInterests	0	0	0	0
191	0	1	dev=local(1)	InNacks	0	0	0	0
191	0	1	dev=local(1)	OutNacks	0	0	0	0
191	0	1	dev=local(1)	DropNacks	0	0	0	0
191	0	1	dev=local(1)	InData	0	0	0	0
191	0	1	dev=local(1)	OutData	7.8788e-47	8.20964e-47	0	0
191	0	1	dev=local(1)	DropData	0	0	0	0
191	0	1	dev=local(1)	InSatisfiedInterests	7.8788e-47	0	0	0
191	0	1	dev=local(1)	InTimedOutInterests	146.833	0	147	0
191	0	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
191	0	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
191	0	-1	all	SatisfiedInterests	7.8788e-47	0	0	0
191	0	-1	all	TimedOutInterests	146.833	0	147	0
191	1	0	dev=net(0)	InInterests	1.67713e-98	6.05993e-100	0	0
191	1	0	dev=net(0)	OutInterests	3.90321e-49	1.41034e-50	0	0
191	1	0	dev=net(0)	DropInterests	0	0	0	0
191	1	0	dev=net(0)	InNacks	0	0	0	0
191	1	0	dev=net(0)	OutNacks	0	0	0	0
191	1	0	dev=net(0)	DropNacks	0	0	0	0
191	1	0	dev=net(0)	InData	0	0	0	0
191	1	0	dev=net(0)	OutData	1.67861e-98	1.7491e-98	0	0
191	1	0	dev=net(0)	DropData	0	0	0	0
191	1	0	dev=net(0)	InSatisfiedInterests	1.67861e-98	0	0	0
191	1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
191	1	0	dev=net(0)	OutSatisfiedInterests	3.93965e-49	0	0	0
191	1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
191	1	1	dev=net(1)	InInterests	3.90321e-49	1.41034e-50	0	0
191	1	1	dev=net(1)	OutInterests	1.67713e-98	6.05993e-100	0	0
191	1	1	dev=net(1)	DropInterests	0	0	0	0
191	1	1	dev=net(1)	InNacks	0	0	0	0
191	1	1	dev=net(1)	OutNacks	0	0	0	0
191	1	1	dev=net(1)	DropNacks	0	0	0	0
191	1	1	dev=net(1)	InData	0	0	0	0
191	1	1	dev=net(1)	OutData	3.93965e-49	4.10508e-49	0	0
191	1	1	dev=net(1)	DropData	0	0	0	0
191	1	1	dev=net(1)	InSatisfiedInterests	3.93965e-49	0	0	0
191	1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
191	1	1	dev=net(1)	OutSatisfiedInterests	1.67861e-98	0	0	0
191	1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
191	1	2	dev=net(2)	InInterests	0	0	0	0
191	1	2	dev=net(2)	OutInterests	3.90321e-49	1.41034e-50	0	0
191	1	2	dev=net(2)	DropInterests	0	0	0	0
191	1	2	dev=net(2)	InNacks	0	0	0	0
191	1	2	dev=net(2)	OutNacks	0	0	0	0
191	1	2	dev=net(2)	DropNacks	0	0	0	0
191	1	2	dev=net(2)	InData	3.93965e-49	4.10508e-49	0	0
191	1	2	dev=net(2)	OutData	0	0	0	0
191	1	2	dev=net(2)	DropData	0	0	0	0
191	1	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
191	1	2	dev=net(2)	InTimedOutInterests	0	0	0	0
191	1	2	dev=net(2)	OutSatisfiedInterests	3.93965e-49	0	0	0
191	1	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
191	1	-1	all	SatisfiedInterests	3.93965e-49	0	0	0
191	1	-1	all	TimedOutInterests	0	0	0	0
191	2	0	dev=net(0)	InInterests	90.3403	3.26425	83	2.99902
191	2	0	dev=net(0)	OutInterests	0	0	0	0
191	2	0	dev=net(0)	DropInterests	0	0	0	0
191	2	0	dev=net(0)	InNacks	0	0	0	0
191	2	0	dev=net(0)	OutNacks	0	0	0	0
191	2	0	dev=net(0)	DropNacks	0	0	0	0
191	2	0	dev=net(0)	InData	0	0	0	0
191	2	0	dev=net(0)	OutData	90.6777	94.4855	83	86.4854
191	2	0	dev=net(0)	DropData	0	0	0	0
191	2	0	dev=net(0)	InSatisfiedInterests	90.6777	0	83	0
191	2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
191	2	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
191	2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
191	2	1	dev=net(1)	InInterests	0	0	0	0
191	2	1	dev=net(1)	OutInterests	90.3403	3.26425	83	2.99902
191	2	1	dev=net(1)	DropInterests	0	0	0	0
191	2	1	dev=net(1)	InNacks	0	0	0	0
191	2	1	dev=net(1)	OutNacks	0	0	0	0
191	2	1	dev=net(1)	DropNacks	0	0	0	0
191	2	1	dev=net(1)	InData	0	0	0	0
191	2	1	dev=net(1)	OutData	0	0	0	0
191	2	1	dev=net(1)	DropData	0	0	0	0
191	2	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
191	2	1	dev=net(1)	InTimedOutInterests	0	0	0	0
191	2	1	dev=net(1)	OutSatisfiedInterests	90.6777	0	83	0
191	2	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
191	2	2	dev=net(2)	InInterests	0	0	0	0
191	2	2	dev=net(2)	OutInterests	90.3403	3.26425	83	2.99902
191	2	2	dev=net(2)	DropInterests	0	0	0	0
191	2	2	dev=net(2)	InNacks	0	0	0	0
191	2	2	dev=net(2)	OutNacks	0	0	0	0
191	2	2	dev=net(2)	DropNacks	0	0	0	0
191	2	2	dev=net(2)	InData	90.6777	94.4855	83	86.4854
191	2	2	dev=net(2)	OutData	0	0	0	0
191	2	2	dev=net(2)	DropData	0	0	0	0
191	2	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
191	2	2	dev=net(2)	InTimedOutInterests	0	0	0	0
191	2	2	dev=net(2)	OutSatisfiedInterests	90.6777	0	83	0
191	2	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
191	2	-1	all	SatisfiedInterests	90.6777	0	83	0
191	2	-1	all	TimedOutInterests	0	0	0	0
191	3	0	dev=net(0)	InInterests	3.90926e-49	1.41253e-50	0	0
191	3	0	dev=net(0)	OutInterests	1.67713e-98	6.05993e-100	0	0
